,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,E1,E2,E3,E4,E5,E6,E7,E8,E9,F1,F2,F3,F4,F5,F6,F7,F8,F9,G1,G2,G3,G4,G5,G6,G7,G8,G9,H1,H2,H3,H4,H5,H6,H7,H8,H9
,13,5009.17125785741,4944.1978205985,5664.27532299348,5223.45198106736,5043.8375393042,5746.25119523406,12793.3335107164,10768.2364857787,10801.7546383285,4915.24108556663,4845.87662551291,5511.53434215024,4944.9005967898,4798.4346663875,5618.26157271629,5083.27885288155,4876.83399159468,5847.02680637325,12428.4041678579,10153.1221366708,10189.4385746787,4814.61241995761,4936.08947208564,5726.88858879749,5084.95066044699,4924.39939042483,5608.82738337368,4956.30050384989,5004.19634592467,5965.52754015577,12316.9782698867,10845.0131663612,10325.8772095881,10486.8888185333,10523.8806444613,13046.5118377835,4946.27808429301,4915.69905584618,5634.15412671635,4997.33235504627,4954.76503930385,5671.70215392934,12005.5337229681,10633.5073077235,10566.2765121439,5132.89753492612,4878.31240240029,5696.53213305693,5051.80716621536,4933.80809782918,5974.07809265214,11925.4984949563,10259.8244615441,11131.87538061,4740.48218667335,4703.62244537357,5130.66175533173,4829.44678262046,4718.65066141388,5202.93817909791,9433.40072493528,7617.37386096607,8748.955721884,4912.78039638418,4762.06531363546,5500.18445466041,4981.43240322929,4957.74496409762,5935.24248560652,11870.5628785461,10914.7077636889,11636.5175781131,4861.39909305398,4803.79675667535,5628.63268652746,4988.2416110948,4885.1463531184,5812.80711955006,4214.65260536455,10802.4755385342,12371.3623865189
,14,5030.92976540601,4967.71990566106,5717.01257783314,5346.51567925105,5133.48794142569,5940.65339850694,14215.3638595136,12297.1718909608,12318.6396041285,4932.39753193999,4867.1390869978,5546.98202124361,4968.56457794702,4819.87522483307,5653.48252481146,5177.79584069805,4943.90703730772,6040.5802153501,13796.8851428106,11594.9460041832,11626.3681908103,4875.94633811109,5010.05753836899,5919.22518676688,5107.85154879304,4950.20395762444,5653.32675832738,5027.3837827815,5076.26023961581,6158.0615379013,13660.2116197797,12347.8576701414,11863.7763129942,12016.0445309317,12074.9623820928,14406.7294413092,4969.04098167459,4934.93421281765,5681.84244461688,5091.12828502471,5034.52675051281,5881.07316613523,13377.6949754015,12214.171710876,12097.3473482431,5169.20846125293,4905.06883632554,5760.73063537089,5171.17027144221,5025.79503601877,6243.63982904595,13266.4577243984,11711.8675271325,12667.2028105264,4761.59084189242,4723.70098735484,5166.3486148346,4928.24560371519,4791.91740368416,5414.48372278565,10819.9506442337,9107.85782380795,10261.5974553789,4937.86094883165,4781.1175937674,5553.90036438816,5093.80493068172,5055.22328088038,6200.61998733691,13246.6434643756,12380.8790562324,13033.3969591859,4885.33886674075,4833.96563335673,5687.55485526222,5089.7623232255,4964.0346715476,6004.69565505074,4218.43656868767,12233.2695509199,13657.7601093316
,15,5059.12878686103,4984.18638818384,5770.72592154103,5567.2673189254,5296.77515698081,6282.57560928848,15495.7698856274,13755.6230183258,13780.4555392036,4955.56038572788,4883.94611816107,5593.37506254986,4994.03894380476,4840.16130530867,5719.14806677848,5343.74848726552,5052.91582325459,6388.89723839368,15004.7566944493,12975.5150008396,12996.4056774736,4975.527980981,5140.16835111838,6240.48153394949,5135.11518279724,4970.65696886597,5702.76194373313,5148.78423897344,5203.56225063384,6477.95889853512,14838.447624584,13761.2117324882,13330.8426279704,13478.2569444475,13545.6513323897,15581.6471185658,5003.2724352023,4962.8882628546,5739.17617577046,5254.475586986,5178.608145317,6242.94631014508,14641.1553317854,13718.8994637408,13547.1771673576,5209.53279933406,4931.83942757348,5826.59285650505,5368.85311873577,5180.0695339247,6687.39063118252,14446.4355173099,13085.870218079,14094.9659053442,4776.55737700624,4737.10161896432,5199.02341118817,5109.17716470091,4924.36658440528,5784.03883357885,12079.4227952052,10510.9148844385,11643.1732373474,4961.61872094778,4803.93700265994,5600.40119624891,5283.75720654861,5212.30955284656,6654.16712821189,14489.3111959928,13750.8073783775,14532.0411460512,4908.83284093157,4859.13741022301,5745.27703895997,5249.46815679356,5096.66617074053,6346.51828120401,4223.73178873431,13575.7539530608,14820.9602847319
,16,5088.59129177646,5021.25176001544,5837.72907301537,5958.25856046501,5576.33599465348,6898.03385992778,16844.8611916926,15306.3682012479,15351.320899767,4975.98839718902,4908.05545188678,5642.24537268555,5022.32100940227,4856.42729260809,5778.58190466806,5629.37761604802,5266.47739615739,7001.57353649786,16294.6737600257,14510.2045894397,14521.752854487,5157.21009247278,5381.15691160431,6825.90418542508,5165.27755205818,5002.58360901177,5772.46738224828,5368.12754157897,5425.00594884846,7059.2832192458,16107.5990898946,15293.7248553483,14978.4002996746,15098.4249752561,15194.1299841699,16841.3395130164,5043.22682670024,4999.00670966521,5819.18180234278,5556.43028034293,5451.8576738602,6897.79977566845,15986.7193857123,15380.9236091201,15167.751383491,5252.43797549792,4957.8933241886,5909.5491568474,5728.81832138764,5464.6456547698,7498.30414307925,15705.9529107969,14580.4857714838,15658.9683315522,4796.30246522652,4755.31458366607,5245.72135861078,5448.25599584335,5168.96784728493,6461.94810264539,13495.433683907,12034.9533101155,13197.2331288095,4992.51624848275,4833.29174240936,5670.7009878646,5631.60100125508,5509.12364723443,7463.27288686529,15791.3764181921,15229.151109114,15904.418509079,4939.34094052344,4889.25726834753,5811.15694938868,5548.6850469363,5317.13752618452,6984.53109806731,4227.45206437458,15026.2784800192,15997.7172917253
,17,5130.63357760756,5051.46904686821,5935.71842126396,6671.90285366504,6119.67056873574,7963.67935995886,18121.6514211091,16840.9616066379,16894.0555538261,5017.82347568605,4936.76765503627,5719.27391093622,5063.69161010222,4887.90253306358,5862.69536008463,6187.07051053052,5646.96031619861,8045.36254354753,17479.5031914803,15993.3408541696,16003.657987188,5484.41532793546,5821.98969301357,7832.57347061726,5216.92935744706,5049.22200851238,5867.98176520272,5777.48970618149,5842.96560447723,8041.93446796023,17290.8147681395,16782.8436064321,16588.6682130267,16663.506592237,16778.4601596286,18017.4135627444,5092.60337048198,5038.96509422535,5934.18415831664,6115.26212680733,5943.83757164367,7988.63353838367,17219.7475688336,16987.4104306338,16705.6177755336,5314.60251153673,5013.31263902478,6024.8773102307,6386.91088418587,5996.99660829176,8781.01586512448,16889.7683857088,16036.3325059458,17147.3675809977,4831.1306433868,4787.53713359767,5321.70738509415,6093.71954297727,5620.16196312199,7591.61891073726,14885.2618917831,13653.199611136,14782.7176065687,5034.60783489624,4867.43718596933,5755.67457899165,6276.31221839721,6062.62512352106,8771.30141328958,17024.5812769702,16658.6505075471,17196.27128608,4976.36681992537,4925.62267083153,5908.12133361409,6088.52423685324,5745.89384742565,8062.17401466043,4234.61842637054,16404.1569783255,17125.6639403044
,18,5198.87302908531,5105.1555290512,6085.91604400267,7846.32306445138,7063.60087248452,9419.16124703693,19108.7551001175,18062.2647604218,18137.4406141824,5065.25626830171,4977.22090207619,5817.50695594003,5113.36208022407,4927.6851464274,6011.68102503332,7128.6232534742,6352.94468818419,9445.61021616687,18447.63971674,17196.9027638861,17226.8136287586,6115.81597723488,6618.94458204619,9186.13925925658,5291.63516266951,5107.9724969607,6018.57533817405,6514.5465394908,6603.47309940549,9363.84796321854,18238.3949813686,18007.220651913,17937.2056703108,17974.1955979727,18091.3802684424,18948.9987667307,5172.88856907536,5102.3525262589,6112.80130854346,7089.11400997175,6816.94126982433,9457.48987493325,18228.6846084627,18278.6669215747,17999.755634738,5402.22778797158,5075.58841410389,6190.31845917856,7502.02515610999,6943.90480570895,10343.9174786115,17854.6475668972,17235.1606989744,18383.2089945583,4879.69969334195,4833.72607504326,5430.77429445365,7204.71221038127,6454.60508913291,9057.77762452767,16083.553982861,15063.9479966007,16146.0681724535,5092.43488978478,4917.8676032822,5888.96794493764,7405.0266916164,7036.94018560274,10341.8670842619,18033.9648364553,17821.0664833858,18255.4036282782,5030.31083558948,4964.43924494353,6029.08095954735,7039.42813152328,6505.52498243346,9536.5196189461,4235.3990975479,17553.4325838157,18047.0202937092
,19,5312.23023614389,5206.11305191054,6353.30709363963,9507.56189458277,8596.84058762446,11271.246231883,20166.2268120583,19345.3608284546,19446.7622708508,5147.35810925487,5046.38358729578,5991.78239325844,5217.43696057628,5009.17271063533,6249.45328837347,8634.08199467011,7591.03460511521,11136.2959058321,19421.3274623345,18498.4320331822,18512.6565536499,7235.44284052132,7958.22617322074,10867.2012322792,5436.89417658532,5221.25408714588,6293.8608968741,7765.26417973929,7935.52326165141,10984.06191276,19260.8691133463,19268.8920171902,19332.6418694457,19317.0108054693,19481.6722502272,19957.0051938384,5310.97560833738,5222.76890157614,6396.53050608959,8608.86098635077,8289.0840498518,11231.1538066591,19291.1181610788,19684.6358766979,19356.2624816474,5550.17799624159,5186.36817828105,6470.4606988756,9133.73458566478,8490.13009079416,12095.3462354208,18850.5140120291,18475.762540848,19640.2953484914,4966.67368257367,4917.4052722624,5645.56329687443,8951.16470501473,7868.87553124796,10723.6433172949,17356.5173665699,16561.0279656316,17584.5623539289,5200.28287903996,5004.40531581805,6114.35074656493,9131.46665686667,8607.29590502521,12054.2896496553,19091.3659173601,19022.5964790469,19346.2055458145,5112.13279505251,5041.96115366982,6229.05489105559,8609.7666038032,7854.21197779847,11278.8220885985,4243.71532849521,18720.3543088114,18982.922817324
,20,5522.09127963557,5373.24222651089,6825.68718711508,11378.5979622015,10502.3417870486,13094.9503510033,21097.9827023413,20458.2999708367,20592.3123534037,5284.88961080419,5168.89236016737,6280.6722005176,5395.70554017563,5145.06551818711,6686.69948062712,10439.6289272168,9277.32647413827,12780.2851964839,20310.2198225852,19571.0525697885,19614.2517011539,8879.68814833196,9719.43957606774,12482.3373144541,5683.21336808852,5428.64558431876,6782.94053624959,9437.24144737037,9738.1800122562,12538.1800902732,20125.8305395867,20362.7245746297,20530.4921761855,20480.8904207125,20640.3725744362,20786.509960703,5567.78209832223,5425.49683952084,6950.67694200282,10456.8978779884,10151.5914146683,12849.3549283673,20121.9034979484,20890.6293934725,20506.152972357,5806.24121030808,5369.19652275718,6965.86556226181,10972.040560223,10466.6175648488,13706.6516634702,19708.6018150135,19529.3744684649,20742.95154993,5120.25892420056,5061.0325813833,6027.40566631766,10970.3719930557,9714.84899176994,12292.5730233756,18446.6003095405,17891.5509130035,18833.3823754156,5373.27707519554,5150.1772064246,6508.04168637067,11135.9300167514,10523.3255840188,13617.255196182,19992.8437541423,20065.9192856546,20278.8806117043,5244.83144273028,5162.97517747749,6550.46582777052,10557.3874956354,9703.59934998802,12867.692723423,4246.02487837937,19717.2573990576,19755.6922893546
,21,5893.17857095255,5694.85811345067,7656.45027353814,13114.1067713004,12444.6941485798,14746.4945837469,21866.4834694059,21395.3556356362,21516.0192761562,5534.25241309672,5385.30643544831,6809.93138948011,5720.96482517919,5399.83288102592,7441.08043388038,12166.2021675891,11096.1147241005,14255.1070738256,21010.2256970508,20468.26039375,20514.159634727,10725.0735701548,11557.098645344,13933.2638725978,6145.52975414285,5796.33158469466,7628.40035732414,11168.3464442756,11658.7774466588,13938.0489174024,20846.7664997335,21251.4841605748,21536.9615650519,21451.582732709,21649.1254304518,21481.0382754477,6029.70747026707,5797.14264747439,7884.89188061743,12217.7545724378,12033.5721586439,14330.9211909678,20946.3353600572,21871.9439254789,21449.7785839701,6268.39783276885,5714.85232337213,7820.46864469694,12658.5518670969,12413.2516352237,15154.1352564527,20439.252491702,20432.9210236072,21651.9785187922,5410.53210947494,5317.5966809677,6717.18084098556,12864.6421150691,11602.703969758,13664.5907502268,19353.7498080631,19045.0094971313,19895.6070526454,5702.44357490321,5420.5610625997,7199.58253306553,12992.6160536918,12339.6599858979,15010.9484683184,20744.568915629,20930.6348621214,21058.3990990355,5488.02318991747,5375.48712450812,7148.91840454248,12431.0175166732,11639.7154333102,14261.847806847,4244.61370818972,20595.257606402,20446.1149361739
,22,6594.20186528186,6292.33495597807,8932.56088123787,14871.5602471564,14363.1755112871,16376.5452068868,22554.8205316816,22241.6270155851,22394.1448218802,6003.91631256535,5793.62363049249,7699.98871869722,6331.33195238215,5884.36405510894,8629.96402178042,13974.4438319699,12937.6455497049,15709.4856355465,21769.9692106809,21327.3499689762,21403.8548268815,12657.5311893526,13391.4013937974,15376.0856263392,6981.99850225152,6506.21003152743,8901.73994927986,12928.6778250436,13620.7399997177,15331.136853568,21535.6552537871,22133.7555049273,22490.9465789298,22369.299388924,22577.9212959539,22171.5252847687,6886.544920949,6509.17986884354,9301.83453296112,13971.568631541,13871.0583916778,15768.8318881837,21615.20892939,22814.7069642053,22360.7925870964,7138.09187427271,6350.56710740427,9152.02154038311,14321.1297026185,14315.1943178565,16569.7142868629,21113.7483517607,21266.7923369833,22498.0969231361,5961.937355016,5834.42131459686,7893.00162258703,14705.686598067,13433.9568671578,15069.0419090783,20242.6649546829,20055.3991993039,20892.976505829,6292.62053405589,5912.85898022254,8305.07320492688,14784.9566157861,14100.4475681923,16387.8469488945,21469.2901793858,21764.8418392808,21807.0557308725,5923.67935775422,5785.96829575256,8135.58834108465,14197.9763873281,13464.5324555691,15646.9878340437,4253.41267762962,21354.1495023321,21031.9603698556
