,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,E1,E2,E3,E4,E5,E6,E7,E8,E9,F1,F2,F3,F4,F5,F6,F7,F8,F9,G1,G2,G3,G4,G5,G6,G7,G8,G9,H1,H2,H3,H4,H5,H6,H7,H8,H9
,14,4928.81174209895,5001.9776380079,5171.3959490326,5300.94929440424,5494.84711841841,6331.12024993056,10845.8497136506,11017.8489678381,12868.7588383353,4397.77158730113,4415.08292083621,4499.8356106519,5064.2263768934,5031.06823097433,5320.28929030793,4987.13923803086,5148.80104683847,6391.3759249504,10411.043334552,10451.2269660478,12446.9729696491,4484.70640744442,4466.24199905802,4756.71893895008,4418.1054281244,4374.02076631477,4410.23414846754,4439.22586752467,4423.3361048972,4608.10483222186,4757.00929195476,4747.95235292953,4898.81171941325,4848.33673059198,4905.86307486896,5864.48648916684,5114.32079427271,5168.06283917954,5418.93929689096,5269.03724665359,5347.54267365588,6246.04280925556,11748.4677521816,11985.0073542864,12574.3989813813,4395.29055345237,4374.28811498479,4407.48315165775,4526.10213778372,4525.88340662483,4784.90400168343,5190.6554683971,5057.73623307796,5258.27868339131,4651.816431854,4659.8734257451,4737.59138585413,4962.49902436537,4920.42709036639,5182.14326711855,8894.07525341919,8947.00788071135,9066.25979739666,4279.33711896355,4230.26652538153,4228.16443791739,4237.30049936845,4314.90687638932,4251.53891999276,4768.33634298984,4729.92040879356,4727.0528485731,4788.83861709031,4840.87517674444,4857.13336867045,4860.11129914591,4880.64641045842,5805.66391920703,9649.94296762951,9679.15389310256,10392.5937860515
,15,4959.87185210414,5036.27322694504,5206.94200441617,5552.685011604,5797.98711173532,6875.72171139743,12457.3824829332,12596.8323020812,14255.9390976759,4400.68760765242,4419.42207624653,4509.59027534353,5104.13169843323,5077.37548404867,5373.18542476641,5194.4198157156,5409.43033591544,7053.41553041884,12012.3370901612,12017.4901507804,13917.8748831169,4554.38293861252,4528.90605828187,4976.94188507043,4427.73274377864,4375.24988882763,4419.55046056948,4489.38307842306,4473.25472331528,4704.82542186092,4859.60417652297,4855.69493238982,5119.31610045691,5095.63500853654,5205.24384455875,6736.54729799775,5154.41564582872,5205.54696972926,5465.55304125274,5524.31232194674,5626.47706028767,6808.55629479526,13344.0404487292,13608.6916123978,14061.2094896225,4394.88108443502,4378.86300023016,4412.8042551503,4623.13800183299,4634.25969513268,5031.60161905814,5612.64584132674,5470.92023378583,5798.52709522499,4672.91145279877,4676.7289768856,4760.13270167067,5233.5390121333,5157.52222717617,5546.82502834579,10265.1296984213,10339.1392476424,10398.9894336948,4282.41528991471,4232.6004190089,4229.07552429294,4264.45056242301,4344.81014250685,4284.78542265101,5071.63640335385,5034.21841398791,5029.4498142687,4821.35014616817,4861.79748618132,4889.55386845689,5089.31340206236,5124.96643012032,6392.55642500712,10966.1008797457,11012.6751453781,11779.4513820985
,16,4992.36935948711,5072.78368264731,5248.97327796104,6000.63485049466,6333.9222489438,7794.7042680756,14045.6386027893,14159.456234767,15538.8578893923,4402.07997574812,4427.72416969692,4519.48082789457,5141.40372210845,5115.9223639598,5435.94228834653,5572.51749837749,5886.27018405502,8147.8037334005,13624.6456376737,13561.6258019467,15283.7644475739,4689.74231555722,4659.29578771539,5392.10890394552,4431.40090861249,4381.77794138993,4425.04095298772,4579.88061064345,4566.97265096852,4903.48990010254,5056.19595708932,5074.06178681385,5536.12944262077,5566.1309680561,5755.12723079843,7833.61553617503,5206.07686942656,5251.84404113052,5530.63010705994,6013.66660334385,6158.11252182592,7773.51504399124,14871.0714378556,15147.9509557266,15446.8656011044,4407.79394634241,4385.90534524322,4419.48474036162,4820.45778347413,4849.92703510349,5506.3039380907,6341.3644923296,6205.34766575122,6663.65130899948,4693.48102461676,4699.951697772,4781.36729664419,5704.02442425207,5597.25070123561,6195.01869868312,11627.8473787169,11718.9464571916,11706.6866800402,4284.57179455021,4232.79655331556,4230.18190496598,4316.46636323857,4399.14367191533,4345.57027623892,5556.15894724481,5524.67344242979,5484.27318036844,4850.75313062378,4907.53127382115,4930.18306906145,5519.04214276541,5552.03983485624,7386.34223281007,12274.7308326902,12303.1202417856,13161.6127582027
,17,5027.15958213781,5110.63206859172,5303.85139527676,6812.38545834761,7284.99449467749,9172.66962661398,15628.8805567509,15713.6032818355,16762.2381197464,4414.57320877174,4436.25403364113,4539.08610462293,5200.37103076542,5170.7337038318,5510.33954165099,6274.5839368424,6752.67523563303,9638.50096671173,15202.2179464376,15091.6026753809,16623.4527694152,4951.94695320799,4910.18729612382,6135.16410203726,4437.92886606868,4392.58763204346,4434.53465165375,4764.14481044141,4749.09179327354,5269.56719760523,5434.48414251056,5491.23173380629,6254.32217884773,6401.78265855096,6723.54198872077,9003.42205403554,5266.16596832873,5318.85697608371,5607.04552728019,6885.62036392214,7092.15948843336,9208.95566370332,16373.5858212289,16627.3907698817,16766.824848846,4415.9929047964,4400.09831326568,4437.43159058361,5194.98702945669,5260.41327455669,6325.05052019069,7419.54827020961,7291.26205014421,7790.19657152798,4724.54408271096,4735.24317471397,4825.60992546307,6591.38178271071,6402.34995400474,7305.9695925515,13015.2466827875,13141.2881900793,13072.5688566,4285.46305199467,4238.1961518426,4233.17151297111,4412.68679322249,4496.89508166093,4457.04772763076,6220.94146022241,6177.19871786563,6069.16066295833,4899.08718974982,4952.33705638245,4980.87315745127,6312.13398892143,6340.41029189482,8760.44913785512,13597.4284771528,13617.9668803264,14516.692738479
,18,5085.71181069056,5171.36356653963,5379.35444317636,8144.91210656648,8770.6027666853,10864.9292098736,17141.4692196227,17184.5780402787,17917.7554089253,4429.33619812281,4449.39276425701,4578.09253405413,5285.29440451547,5261.61809841336,5618.16725341962,7474.56177601212,8136.00265451171,11375.0073367958,16751.8999171578,16608.6628544185,17883.8593517981,5441.07613110882,5385.8285034595,7291.16086026981,4459.54020299338,4404.98542315658,4449.22236299643,5117.9116871562,5084.21565629938,5954.72433654368,6127.5043621396,6239.91180639389,7286.46807936166,7705.27618650601,8115.41718454542,10213.1290291877,5353.24682390333,5403.35370244274,5717.45195590215,8299.56456546985,8575.02659329153,10967.3959594006,17824.8213765944,18060.2747849985,18017.1725108739,4442.87314630245,4425.17735346428,4470.95442918225,5899.34623816934,6026.33251922671,7530.37228307778,8676.20362327298,8619.25396735188,9016.20562111234,4778.67823188918,4789.8974663446,4892.64252842524,8013.62140626089,7756.12963528858,8849.66433448123,14445.0626267894,14569.5294304135,14433.3566525527,4294.30522001218,4247.68450863687,4243.93144730262,4602.80448383553,4688.88966159023,4665.5418723305,6964.96949054204,6907.57579103564,6722.17506905779,4980.02962253083,5037.75271253062,5069.48888685986,7629.54010778805,7637.47163744483,10317.271460037,14882.9482968341,14874.4330623807,15846.3767716271
,19,5160.63030664297,5258.03934238531,5499.13054412531,9750.71274379455,10485.3668117895,12462.5952879313,18400.1599933262,18385.1089088121,18836.635449862,4450.02671488664,4475.45969287763,4654.30660075339,5408.69187064832,5377.32920963179,5797.01732324343,9046.37053841039,9820.64075915795,12912.2640524056,18099.8857727577,17793.5549767928,18892.3550766407,6337.32872468543,6247.88408544336,8647.45278185888,4479.13877902563,4431.72039750786,4478.56623829616,5760.30184216759,5720.76475363923,7016.79794515769,7225.77574480454,7363.82246906593,8378.56242039491,9162.38830086462,9533.21264750991,11324.1424889043,5494.07124736658,5537.27711778324,5899.36210932863,10042.7869181308,10352.1510769257,12608.7591709024,18949.3892189537,19228.769601859,19038.0382694679,4493.05979798416,4466.26049451743,4527.56781092998,7046.08823101431,7246.33150145689,8846.05044482565,9782.91322412456,9791.65908608648,10109.2615123316,4875.5544107526,4889.0669760993,5003.75153899238,9709.7689274018,9400.72297552325,10404.7282136374,15675.048487768,15851.0918891444,15591.5195572064,4305.76616210057,4254.06007475672,4255.445719533,4958.802421641,5055.25488794226,5004.96038320177,7651.12110878084,7578.65366805635,7322.04576644621,5109.81275184764,5169.76263741439,5198.29126971067,9280.50303222606,9205.94445231185,11657.2098193493,15956.919439693,15948.6479942663,16944.000833963
,20,5301.95987483519,5407.22266009117,5706.5895734786,11584.2161243368,12369.565378141,14071.6717540977,19642.1269861987,19591.9508290162,19762.8297463506,4505.52426695483,4538.81658796705,4793.69034619967,5636.33899646858,5607.42382235597,6100.55249066002,10908.0029609714,11678.7667007795,14488.1001019573,19391.5862299457,19030.518709437,19902.069144777,7741.81839914346,7600.28408979053,10128.3183131768,4527.9186023283,4479.95637057721,4547.80073733011,6858.69524548234,6815.11800835115,8409.1132955109,8649.91978234812,8774.41678673988,9520.9638442303,10644.3453768926,10996.8918225355,12570.8549425931,5723.54166064661,5763.89113645774,6188.04062716493,11905.9984609627,12234.5626791211,14209.2213791321,20121.0315156953,20337.9919440583,19998.1837075744,4584.65671413213,4552.25597582457,4632.50231832058,8556.7727194946,8840.10613363443,10205.5301039188,11011.9344237577,11102.6075697722,11362.0720999923,5039.78213038348,5063.36102491012,5203.78288930438,11494.2387179508,11173.6750474949,11963.4867919437,16918.3636274686,17018.3526984707,16763.0014770554,4324.84547174232,4277.08099186864,4268.89408491187,5603.00655833178,5700.00176620275,5499.79308128004,8459.01546366563,8379.60927121132,8051.51355083953,5350.87850945609,5421.18851905163,5464.71388704511,11025.9725784786,10874.3842407781,13030.1703166929,17037.8349601066,17022.4657579404,18050.3539792252
,21,5556.25949535506,5676.64535913108,6064.81096994245,13367.2500054662,14178.9830949436,15642.4136799287,20706.3606962447,20612.0081313461,20605.2320888711,4605.06279060127,4651.96040828522,5074.41732118654,6054.27273032733,6028.98081579461,6630.09581567328,12683.3890781584,13425.9586243201,15934.1862643971,20474.0692982159,20146.6384669623,20785.3872942026,9466.52350534511,9279.86112011631,11566.105721873,4626.54641617335,4578.74735948566,4675.01744796452,8323.34120545932,8327.23650993267,9906.98571528858,10135.6797166991,10185.0766417578,10712.6767741427,12143.9917940236,12496.1389265515,13791.0058691196,6154.27250634361,6180.68100150128,6727.96264808724,13705.1216633639,14039.1323479195,15792.2464027811,21092.0262238699,21348.3242180406,20903.1920145105,4764.9906990479,4729.75131133972,4852.13368830682,10227.5936051343,10549.9818598151,11578.1801093918,12292.786206586,12450.334977801,12641.3739362959,5353.28300958334,5393.61215776865,5585.23519117518,13161.7151293778,12826.5503285371,13446.1759700573,18069.7179601105,18205.4773843461,17811.4567989221,4355.59285979031,4307.6427310238,4305.3634628556,6572.19656087642,6654.40541165963,6075.09549714504,9327.93764923809,9238.229686932,8831.67841551257,5786.79688466652,5889.34060965099,5944.81935219283,12656.0524102157,12411.8223178363,14355.0831495391,18044.7591377987,17981.4114499294,19015.4738740502
,22,6022.61882375727,6174.17188050826,6721.81213938096,15133.403479428,15956.6011461184,17122.6409810452,21739.2679203259,21618.1053076607,21379.6965943849,4805.10306962596,4873.37604944527,5589.73320413686,6784.93700696069,6752.45535804658,7556.43049490983,14474.3533524743,15164.8947177196,17349.6179179725,21510.7823810472,21099.443026212,21609.9122971626,11333.5579922003,11096.6771409453,13054.674446765,4822.10234530151,4771.08480054457,4907.20781940058,10013.7979221212,10100.4490326007,11422.6382065472,11660.749729379,11667.2860773718,12024.2735561186,13741.2969122962,14060.4663535028,14988.2577301692,6908.86121162744,6937.68859822349,7652.64152341818,15451.7094001808,15831.229402727,17284.7766253151,22060.402595876,22288.5856940642,21747.0119488702,5122.62046172774,5059.63203227164,5264.55429397194,11903.2033835087,12265.7187064565,12985.0582547529,13623.9937596703,13869.7348951055,13974.6714955933,5938.81570339549,6005.47736991184,6270.07180508213,14816.3495041261,14479.0843928577,14932.6100344905,19048.0830806907,19262.0756570925,18824.6418455237,4420.95687473727,4371.25899162994,4375.13063728522,7797.16094205229,7831.47374980015,6702.73163877823,10317.0990712411,10212.2031591642,9714.65341367764,6576.6937195138,6712.09242442074,6789.09652140691,14205.6142953554,13942.1401114698,15612.8696511862,18950.5181224686,18846.7724227364,19944.4331115491
,23,6804.54252924245,7026.87776079286,7763.02226412761,16743.3594635242,17554.227125144,18416.2706713016,22568.737595959,22432.7829679387,22038.4514875395,5176.72263562917,5287.13221170752,6437.32351302343,7927.04608284326,7864.22149344563,8830.63116597839,16066.3497137048,16719.3040452909,18544.835007433,22408.7741406938,21997.0054882261,22356.2063833539,13086.6240924401,12822.1415570053,14427.9743593869,5173.9294554715,5125.31674165187,5341.59036877423,11595.0685042654,11770.5507971351,12855.0038377987,13174.2553366115,13141.4486361734,13257.303800963,15202.4008219037,15478.6204800726,16038.4050290566,8086.46830620676,8104.34256101551,8979.64724819312,17051.0572072283,17365.6605365132,18548.2818228653,22869.3296016031,23113.1041826522,22430.6292302554,5764.711472604,5662.4549371875,5985.34865613963,13471.4867124088,13876.6633326058,14293.0085211119,14828.7941476678,15146.3733653326,15157.2051921055,6945.6472032268,7036.61934585377,7396.55077921653,16312.8571667928,15983.4386704419,16215.3272367414,20013.9270505325,20165.9296793963,19639.8939834363,4543.24100215878,4511.20341918945,4501.40352572004,8988.07011010093,8991.48679666177,7326.04659513392,11277.7901651584,11156.7703898254,10579.8536977912,7827.91380790962,8000.33780736354,8061.55610381265,15636.3575538025,15300.1933627149,16690.5990499782,19722.6954634618,19628.984626618,20694.4607703908
