,Cycle,A1,A2,A3,A4,A5,A6,A7,A8,A9,A10,A11,A12,B1,B2,B3,B4,B5,B6,B7,B8,B9,B10,B11,B12,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,D1,D2,D3,D4,D5,D6,D7,D8,D9,E1,E2,E3,E4,E5,E6,E7,E8,E9,F1,F2,F3,F4,F5,F6,F7,F8,F9,G1,G2,G3,G4,G5,G6,G7,G8,G9,H1,H2,H3,H4,H5,H6,H7,H8,H9
,11,5236.35614215821,5283.66677773184,5210.57553004261,5240.17320736464,5237.8575273222,5221.85624004656,8308.78034382157,8469.82287132273,8442.92413692579,4953.76662394221,4969.0954821438,4970.32091707555,5177.40121096306,5220.79362228931,5166.65866397677,5206.66769785319,5200.46400133241,5168.37639102828,8404.80975939417,8516.46925556899,8140.19049724247,4877.15942554891,4882.31326691066,4878.06102681834,5191.02068381615,5198.96998252165,5209.69237829984,5125.04973768141,5181.97115383087,5211.04306960393,8263.58378873115,8435.86890448959,8382.35350529912,7794.11925217701,8031.30542822241,7778.27313425459,5154.01895721703,5036.01024160801,5237.77933021642,5187.96924748891,5312.81626007877,5175.71112400525,8677.03964464588,8545.00680027823,8414.80211124532,5101.53510738836,5034.09385811152,5036.36329688131,5026.87158788121,5065.00062985426,5001.55681198467,8032.26699421363,8221.31992374184,8388.82782910656,5008.86239366149,4970.86090588682,5178.73625353706,4973.48357035682,4988.99888848413,4970.24126206886,8348.06262124243,8120.21177811541,8438.40855321717,5005.87403512581,4954.32768939544,4939.43787699608,4919.46131313065,4937.4413502626,4884.61387406741,7824.22835137098,7710.25550078267,7878.1610024779,4970.83728813406,4929.40135261988,4909.06875238679,4822.1936045912,4908.2752402048,4821.86354405517,8070.15774337456,8034.28579282635,7841.63224569039
,12,5262.83513624827,5313.6059401618,5236.61853442321,5303.03415166986,5299.02686633713,5283.83046572604,9347.57327174527,9523.52172212567,9495.94283728191,4966.02785336122,4979.51126434055,4983.9718014567,5207.11218533732,5248.24316044736,5201.61822464563,5266.95030502235,5256.1646909042,5234.90243770713,9483.3840391817,9621.99995711746,9132.39184016045,4909.32717903041,4915.28601821705,4902.27709386998,5218.53258468694,5224.47419905628,5233.74806993567,5178.13744813514,5231.27527487484,5258.44679033266,9337.98151927465,9536.23027674591,9471.83844506472,8773.34809925621,9080.69290384536,8776.62024162216,5207.71836024908,5052.2649480711,5271.30853066084,5245.15128005009,5368.91705259073,5227.12553036773,9760.02707374699,9641.42526997923,9435.97391750529,5113.33667502359,5058.77865408473,5049.73206643069,5070.60050133209,5105.4281707308,5041.82174380111,9058.41164069162,9326.63768349521,9513.03447473461,5024.7004331297,4991.83277067051,5200.14186371289,5013.01671814846,5023.8578615508,5010.5767057451,9441.32433239868,9130.86589773881,9578.08796094258,5019.55053464525,4972.96831083131,4958.37700333384,4955.99310244027,4974.18073169448,4919.98779762702,8851.8572462651,8691.50923260207,8922.24996853154,4990.37377704616,4944.1013255343,4930.00907550961,4853.1358996895,4948.77836820169,4854.08018330122,9119.42989444287,9079.39080113572,8795.94990761454
,13,5297.87797867777,5351.62372908906,5266.98746735526,5400.62296565575,5387.43016186862,5381.85551067432,10463.1696332267,10679.25538688,10633.7574706906,4978.83050310043,4998.36677954762,4996.93662751213,5236.05530151768,5279.4890487492,5226.755783991,5353.1801253158,5348.41235126401,5313.53363246025,10635.3234203298,10813.2837763188,10211.3146211308,4956.24750600669,4960.02280255202,4951.94259938054,5237.8498105255,5250.78886346074,5263.29306820727,5240.05523050427,5300.79113277153,5329.35976324839,10509.9437819301,10745.5451947988,10672.1013926708,9853.31495936202,10215.1708184289,9864.11225926647,5250.13421173057,5076.65061982275,5298.79225551472,5327.4983893821,5463.08682950271,5307.71190941423,10922.6604195794,10827.3986723076,10536.0081232423,5134.31931305259,5072.08840633801,5072.57539905746,5149.79139692021,5182.4582510807,5118.13953769216,10159.8889370092,10507.7136179665,10726.0734459656,5037.86941481034,5010.49316585757,5210.10009615124,5077.29724152402,5090.43815180863,5075.54379674319,10605.2012562651,10194.6461581316,10783.4623049671,5042.91475789767,4987.38241529196,4972.63638631143,5014.58123550315,5031.86443173566,4983.12291457526,9962.84262227444,9732.62569699488,10030.7706052617,5002.68376567771,4962.05678171763,4935.68772449971,4905.01458215712,4997.39145800651,4910.79916121828,10231.0490884824,10168.8379711579,9809.67765747774
,14,5322.1198144679,5378.71279188431,5298.89801056694,5549.67821386787,5538.01069373997,5538.48207054308,11656.3167588828,11886.1195748671,11861.3010797514,4995.80207644975,5014.04364034861,5008.4913682018,5258.37379581046,5300.27737362231,5254.50436437279,5497.63756456956,5492.1693976829,5446.34763219203,11876.654015564,12090.2998879627,11338.5665034849,5037.27747346037,5037.88311765831,5019.31500207817,5267.63314323302,5276.07061783584,5287.96396860443,5349.25408262137,5418.76077452957,5454.83699791806,11745.767826553,12019.1181996218,11920.6942039123,10992.0892936044,11418.1580384007,11020.8978325962,5273.96957641432,5091.89007360327,5330.62353959667,5462.79718756341,5606.38949860247,5436.49371056011,12154.6757494741,12054.95031812,11685.4158502686,5151.10606136713,5095.96676455997,5085.20107913141,5279.61658629996,5303.10648134622,5232.9002381514,11321.997172899,11773.7871042375,11988.1133717902,5050.42628789473,5030.17103931745,5228.71799658167,5186.03985314003,5190.76227731001,5180.58495670751,11830.1303989039,11330.0493791916,12064.390584746,5056.40361744679,5005.35936352949,4991.79123427832,5112.06391203791,5126.87657525188,5080.40622038374,11092.2358033841,10839.3906025591,11188.5731979395,5011.51668647982,4982.09477294869,4954.16950614576,4989.73840958909,5082.31367763764,4985.24199487554,11381.0487484829,11329.6677467231,10904.6830236566
,15,5359.11902647491,5413.6724634805,5338.48138282704,5835.80919956575,5802.28440806466,5832.61745202631,12894.6432230456,13145.8583986727,13146.2105088758,5014.27899418935,5028.24322628801,5021.4044580089,5291.30008373212,5341.75962853437,5285.36763262273,5745.34898361375,5737.22588706899,5685.8547432828,13187.4574012764,13393.4369049068,12534.0492539753,5182.79876956143,5180.6234282117,5154.71692643097,5305.43287617357,5304.03096865554,5324.4276662339,5546.6747251471,5616.35125110741,5670.36441436005,13056.9190935845,13339.5758961353,13262.5809553859,12216.1809757891,12726.5050496647,12255.725425864,5303.50905858441,5120.6672566918,5349.45985897825,5692.36758131096,5850.28614683851,5670.54224225986,13425.2160076495,13355.2087424287,12872.2428637295,5171.50134434096,5110.07692295749,5109.03356078502,5528.22470180972,5538.80589991357,5452.84903441986,12554.2060372853,13110.1116516817,13335.5747555381,5071.22485003049,5049.16427659844,5246.1691645005,5385.26610826665,5399.27048171062,5376.24504926661,13102.7468878248,12552.7828878818,13412.2054790464,5077.05450315234,5021.16031376198,5010.73379146482,5292.02783953058,5298.78319943889,5258.55138404816,12361.2204958702,12029.793281249,12439.0197243352,5033.54168026759,4991.85797918273,4970.02117971485,5154.52041581295,5244.01370514064,5136.35192964475,12592.1190220498,12521.6456715919,12064.6045800458
,16,5404.9389411737,5463.70564780991,5383.87062810116,6337.16926989142,6274.48384784557,6336.62404846908,14082.0889879066,14368.9053605425,14395.4687022805,5033.12712389421,5048.25739229017,5039.42795863217,5336.69969212608,5386.78149130581,5323.7313347878,6178.54226431897,6185.84575174557,6122.46791371002,14411.0874958218,14680.6666986133,13670.8974113904,5438.77853969658,5439.74615462358,5384.47085257286,5345.19238309511,5345.9378313621,5371.5262666312,5898.61036323231,5976.47190969118,6052.781127396,14342.7001223428,14655.345257767,14572.3555459418,13402.7208561102,14002.5759140934,13485.0037070748,5340.08292090147,5150.97695930457,5391.27072996772,6120.37863600983,6293.84590948126,6084.26947041857,14645.9675516176,14563.8059758212,14015.8606510723,5197.95291539595,5130.75062698793,5131.68548013748,5978.77746512692,5965.58191089859,5854.58048674955,13765.8057489624,14414.977164903,14657.7541894327,5097.46134934425,5066.11534719593,5270.34164669347,5756.87860244249,5767.71006552729,5746.86110508212,14367.8460288694,13698.4104563878,14725.4265189476,5093.91729233145,5040.51358949489,5035.90544655734,5625.70873981043,5616.40432165201,5584.70184761771,13579.9906133817,13175.1131979995,13639.7676213842,5056.46384226079,5009.15239731508,4991.20872620866,5458.40876805581,5544.80137682297,5402.2732300073,13786.0253533371,13707.0490831744,13206.8071166671
,17,5464.92363353776,5531.90005609113,5451.43132479636,7146.21044998208,7091.27199600108,7199.31736949828,15150.8231518096,15457.9317299491,15514.6322320623,5055.1098017932,5070.24384137665,5061.26492791542,5394.39292816174,5450.26288406909,5387.83231353807,6948.02478451293,6939.3758041383,6865.63107692816,15561.0259049169,15822.4881271817,14732.1900530741,5916.16452306983,5913.15143622739,5827.60448754639,5406.7186419578,5412.46073777882,5431.08516235962,6519.42643276624,6619.21388388524,6742.32248409706,15494.5771650267,15849.2080192759,15761.2578967211,14505.9692072917,15178.2996393364,14585.2945026869,5386.99622614982,5177.5412291407,5440.96212303846,6865.6595100214,7067.20676185042,6807.33928684257,15748.4567686411,15678.8287682887,15068.1615024999,5224.8472296268,5162.207063844,5155.8430885964,6767.05290645238,6712.87152436676,6569.5492883639,14841.2177770216,15611.3676105598,15861.789483602,5127.27879778731,5100.23298734014,5300.99586841864,6424.38167621839,6423.63329418816,6391.21967532475,15515.4767908149,14740.7775292241,15935.0857626803,5118.52314398167,5069.9776494651,5058.34454078386,6228.95005098296,6203.23046338751,6194.96395642109,14700.6565877873,14242.3983755731,14743.4999995278,5077.84051211549,5033.12173561352,5013.79717874786,5997.17665364417,6084.93731645078,5904.75835788778,14831.3533726873,14735.731032317,14246.2124529195
,18,5584.7003993138,5645.01905444887,5558.64748209058,8347.11686485227,8325.95779561282,8472.76002455682,16263.752973745,16599.6465909671,16685.9074703456,5089.97260854481,5114.10927679044,5098.29011466457,5499.81664768973,5553.61596403608,5494.07842915786,8139.1791625562,8131.80513628069,8039.8969479964,16695.2760980682,17059.7051289898,15799.3848552882,6752.53846706669,6738.90058932935,6610.93640266414,5507.2644419987,5518.53412035044,5538.05675303544,7525.05357093211,7673.95978771965,7881.87329055848,16700.9161252069,17084.4390035102,17005.0830458398,15651.9559152566,16409.0449911778,15757.8355417256,5439.93445049678,5223.20843317154,5496.03797476305,8020.92267305382,8284.40191732502,7951.36395601476,16907.2789535101,16849.3817501805,16147.2388642327,5267.86349966075,5205.61399418064,5189.09458204505,7998.81823376665,7884.76867780597,7717.67562075247,15980.5698184775,16869.228954194,17116.7729703099,5176.02442828977,5143.4953202419,5342.09213603443,7508.52234602595,7496.79740591535,7451.00689237686,16743.8882991893,15849.9598998985,17136.7034395512,5158.80546813064,5109.96742104706,5099.52846576597,7259.81786906021,7192.35677649024,7193.13112324823,15872.5818949052,15346.7006068078,15890.5457331571,5121.54810628928,5078.41333336055,5047.88934113237,6956.03616634816,7049.08469442413,6794.31150352948,15965.8940835918,15835.1469261977,15333.3352814591
,19,5762.78870719541,5844.3876171991,5754.89785382976,9724.74808906364,9856.88873681567,9991.16785467559,17222.1157273045,17598.8788081253,17714.2416485287,5161.71330775249,5179.50249358701,5172.98174738062,5663.69798615239,5719.77783852454,5660.39510015739,9559.45411735056,9563.22137727404,9443.7502423077,17686.8185593992,18093.5552001673,16748.5600177105,7915.18849436849,7883.94545606707,7752.3231297748,5691.23023731252,5701.96908456315,5727.99337385691,8802.13981929432,9032.26449310433,9344.86672582374,17728.2709500918,18127.7422424905,18069.3244655246,16627.8216540172,17458.9338743492,16749.8285659151,5525.90344104372,5288.16265445558,5588.34708692491,9426.89467644346,9766.04715835339,9340.47329723817,17851.735787419,17863.5767446178,17072.1661971757,5339.3338633449,5270.09729456006,5261.35031948039,9490.37248869596,9322.74749261365,9144.01161156895,16954.1684285402,17931.9889168528,18173.5645679412,5252.9817180664,5224.77090851822,5426.01268705677,8919.03728290483,8833.11056845311,8811.87436691427,17760.1893863369,16785.8568420373,18225.8481092502,5221.17656115233,5180.21521389147,5161.73293919408,8628.17755280173,8520.40668979859,8515.44495360438,16899.9882660519,16302.9558077175,16891.0600103542,5185.02828568421,5136.44588359842,5118.06132773012,8302.80297423865,8378.99199959456,8080.09848178694,16895.472050559,16813.9065829513,16298.508984231
,20,6101.77121943179,6195.88877519899,6100.89803976564,11255.956551816,11567.9768617169,11681.9906361255,18166.8254217383,18569.118505579,18705.8032851281,5277.42416977911,5310.60223918124,5290.53346870647,5975.95186976253,6043.51371312317,5964.11423586974,11181.8585651194,11189.8424577274,11086.3779797923,18665.1079601711,19119.1865319367,17672.278983444,9378.55874270282,9345.54150978465,9216.54471447377,6024.49921962761,6043.24332302486,6083.31045744211,10314.2538491101,10644.5370721322,11087.8291033507,18767.2434715443,19183.3455786071,19162.7494559332,17645.8124585363,18536.8035301902,17768.0889477077,5675.94099686084,5397.967305718,5739.58005874695,11012.2684804372,11463.5133741579,10920.7659453442,18829.9727592262,18884.6393578778,18029.662941068,5468.23463084428,5398.25435461289,5383.39243955719,11169.3941117399,10921.3367068005,10748.0741630694,17930.4478766884,19002.8434146155,19255.7291376736,5408.02937672572,5362.26015409928,5583.88757187448,10490.5022065172,10337.6736927036,10370.0623299892,18819.9179426747,17770.338125393,19310.6771503319,5341.4432019422,5293.64600332632,5270.81550931265,10226.1031840074,10061.7003036968,10023.6414605628,17921.8124716906,17264.7844752741,17889.9237839072,5299.07261296213,5249.28432060839,5234.92766848348,9903.91725258024,9973.11045832164,9669.5904935862,17888.7806450057,17726.3609617634,17284.3325230961
